ID Key,Location,Department,Directorate,Cost Centre,Grade Name,FTE,End Date,Gender,Date of Birth,Pension Scheme,Termination Reason,Date Eligible for Retirement
5310,NM,Programme and Project Management,Transformation,1570,HEO,1,21/10/2018,M,08/02/1981,Alpha,RESIGNATION,05/03/2049
5311,FY,Local Land Charges,Transformation,1940,SEO,1,,F,25/01/1970,Alpha,,05/12/2036
5312,NM,HR Operations,Human Resources,1233,HEO,1,,F,11/05/1970,Alpha,,05/04/2037
5313,0,0,0,0,0,0,,F,17/09/1960,Alpha,,05/02/2027
5314,PL,DDAT Service Management,DDat,1827,SEO,0.92,,F,09/02/1984,Alpha,,05/03/2052
5315,BR,Land Registration Lawyers,Legal Services,1560,G7+,0.92,,F,27/11/1984,Alpha,,05/12/2052
5316,BR,Central Legal Services,Legal Services,1527,G6,0.92,,F,21/07/1985,Alpha,,05/08/2053
5317,PB,Local Land Charges,Transformation,1940,SEO,1,,F,08/07/1973,Alpha,,05/06/2040
5318,PL,IT Solutions,DDat,1817,HEO,1,31/03/2021,M,18/08/1989,Alpha,RESIGNATION,05/09/2057
5319,DM,Registration Services,Operations,1470,EO,0.81,,F,29/09/1992,Alpha,,05/10/2060
5320,DM,Customer Support Centre,Operations,1430,EO,1,,M,20/07/1997,Alpha,,05/08/2065
5321,DM,Registration Services,Operations,1470,EO,0.81,,F,14/12/1992,Alpha,,05/01/2061
5322,DM,Customer Support Centre,Operations,1430,EO,1,,M,05/06/1993,Alpha,,05/06/2061
5323,DM,Registration Services,Operations,1470,EO,1,,F,10/11/1992,Alpha,,05/12/2060
5324,DM,Customer Support Centre,Operations,1430,AO,1,,F,01/10/1996,Alpha,,05/10/2064
5325,DM,Customer Support Centre,Operations,1430,AO,1,,F,25/04/1981,Alpha,,05/05/2049
5326,DM,Registration Services,Operations,1470,AO,1,14/09/2018,M,10/11/1996,Alpha,RESIGNATION,05/12/2064
5327,DM,Registration Services,Operations,1470,EO,1,,F,05/10/1984,Alpha,,05/10/2052
5328,DM,Registration Services,Operations,1470,AO,1,,F,05/10/1998,Alpha,,05/10/2066
5329,DM,Customer Support Centre Support Team,Operations,7630,EO,1,,M,22/02/1993,Alpha,,05/03/2061
5330,DM,Customer Support Centre,Operations,1430,EO,1,,M,10/09/1988,Alpha,,05/10/2056
5331,0,0,0,0,0,0,,F,15/01/1999,Alpha,,05/02/2067
5332,DM,Registration Services,Operations,1470,EO,0.95,,F,03/12/1993,Alpha,,05/12/2061
5333,DM,Registration Services,Operations,1470,AO,1,,M,18/09/1994,Alpha,,05/10/2062
5334,DM,Registration Services,Operations,1470,EO,1,,M,08/04/1996,Alpha,,05/05/2064
5335,DM,Customer Support Centre,Operations,1430,EO,1,,F,10/09/1990,Alpha,,05/10/2058
5336,DM,Customer Support Centre,Operations,1430,EO,0.81,,F,11/12/1997,Alpha,,05/01/2066
5337,DM,Registration Services,Operations,1470,AO,0.81,,F,18/03/1986,Alpha,,05/04/2054
5338,DM,Customer Support Centre,Operations,1430,EO,1,,F,04/05/1994,Alpha,,05/05/2062
5339,DM,DDAT Delivery,DDat,1855,HEO,1,18/02/2022,M,04/03/1997,Alpha,RESIGNATION,05/03/2065
5340,DM,Customer Support Centre,Operations,1430,AO,1,,F,10/01/1999,Alpha,,05/02/2067
5341,DM,Customer Support Centre,Operations,1430,EO,1,,F,06/10/1993,Alpha,,05/11/2061
5342,DM,Registration Services,Operations,1470,EO,1,,F,25/07/1994,Alpha,,05/08/2062
5343,DM,Customer Support Centre,Operations,1430,EO,1,,F,10/02/1994,Alpha,,05/03/2062
5344,DM,Central Operations,Operations,1445,EO,1,,F,11/06/1997,Alpha,,05/07/2065
5345,DM,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,06/02/1991,Alpha,,05/03/2059
5346,DM,Registration Services,Operations,1470,EO,1,,F,14/11/1992,Alpha,,05/12/2060
5347,DM,Registration Services,Operations,1470,EO,0.81,,F,24/05/1989,Alpha,,05/06/2057
5348,DM,Registration Services,Operations,1470,AO,1,,F,05/01/1996,Alpha,,05/01/2064
5349,DM,Registration Services,Operations,1470,EO,1,,F,27/07/1991,Alpha,,05/08/2059
5350,DM,Registration Services,Operations,1470,EO,1,,F,03/05/1998,Alpha,,05/05/2066
5351,DM,Customer Support Centre,Operations,1430,EO,1,,F,24/12/1992,Alpha,,05/01/2061
5352,DM,Registration Services,Operations,1470,AO,1,,M,22/03/1994,Alpha,,05/04/2062
5353,DM,Registration Services,Operations,1470,EO,1,,F,06/11/1995,Alpha,,05/12/2063
5354,DM,Registration Services,Operations,1470,HEO,1,,M,04/02/1969,Alpha,,05/12/2035
5355,PL,DDAT Quality & Test,DDat,1870,HEO,1,,F,13/04/1988,Alpha,,05/05/2056
5356,PL,DDAT Operations,DDat,1825,EO,1,,F,07/01/1995,Alpha,,05/02/2063
5357,PL,DDAT Service Management,DDat,1827,HEO,1,,F,12/07/1987,Alpha,,05/08/2055
5358,PL,DDAT Operations,DDat,1825,EO,1,,M,29/12/1992,Alpha,,05/01/2061
5359,PL,DDAT Operations,DDat,1825,EO,1,,M,25/10/1992,Alpha,,05/11/2060
5360,PL,DDAT Quality & Test,DDat,1870,EO,1,,M,08/09/1997,Alpha,,05/10/2065
5361,PL,DDAT Business Analysis,DDat,1805,EO,1,,M,01/10/1994,Alpha,,05/10/2062
5362,PL,DDAT Operations,DDat,1825,EO,1,,M,05/11/1994,Alpha,,05/11/2062
5363,PL,DDAT Software Development,DDat,1865,EO,1,,M,06/08/1970,Alpha,,05/07/2037
5364,PL,Technical Architecture,DDat,1829,SEO+,1,04/11/2019,M,22/07/1985,Alpha,RESIGNATION,05/08/2053
5365,PL,IT Solutions,DDat,1817,HEO,1,22/05/2020,M,03/06/1988,Alpha,RESIGNATION,05/06/2056
5366,PL,DDAT Software Development,DDat,1865,HEO,1,,M,26/06/1994,Alpha,,05/07/2062
5367,PL,DDAT Operations,DDat,1825,EO,1,,M,23/06/1998,Alpha,,05/07/2066
5368,PL,Digital Development,DDat,7530,G7,1,31/08/2020,M,04/10/1975,Alpha,RESIGNATION,05/08/2042
5369,CR,Central Legal Services,Legal Services,1527,G7+,1,,M,20/07/1983,Alpha,,05/08/2051
5370,PL,IT Solutions,DDat,1817,EO,0.45,27/07/2018,F,03/09/1993,Alpha,RESIGNATION,05/09/2061
5371,0,0,0,0,0,0,,M,01/02/1977,Alpha,,05/12/2043
5372,CR,CE & CLR,CE & CLR,1105,EO,1,07/12/2018,F,02/07/1993,Alpha,RESIGNATION,05/07/2061
5373,PL,DDAT Operations,DDat,1825,EO,0.76,,M,10/04/1963,Alpha,,05/03/2030
5374,PL,DDAT Data Management & Analysis,DDat,1840,HEO,1,,F,26/01/1979,Alpha,,05/02/2047
5375,NM,Organisation and Employee Development,Human Resources,1239,G7,1,,F,13/11/1963,Alpha,,05/10/2030
5376,PL,Data Product Management,DDat,7540,HEO,1,31/10/2018,M,12/06/1977,Alpha,RESIGNATION,06/09/2044
5377,PL,DDAT Operations,DDat,1825,EO,1,,M,11/12/1974,Alpha,,05/11/2041
5378,FY,Registration Services,Operations,1470,AO,0.61,,M,01/11/1957,Alpha,,05/09/2023
5379,PB,Customer Insight and Experience,Operations,7510,HEO,1,,M,03/03/1995,Alpha,,05/03/2063
5380,WY,Registration Services,Operations,1470,AO,1,,F,22/02/1993,Alpha,,05/03/2061
5381,WY,Registration Services,Operations,1470,AO,1,,M,02/07/1998,Alpha,,05/07/2066
5382,HL,Registration Services,Operations,1470,AO,1,,M,13/06/1995,Alpha,,05/07/2063
5383,HL,Registration Services,Operations,1470,EO,1,,M,04/02/1995,Alpha,,05/02/2063
5384,BR,Registration Services,Operations,1470,SEO,1,,M,21/03/1992,Alpha,,05/04/2060
5385,HL,Registration Services,Operations,1470,AO,1,,M,17/04/1998,Alpha,,05/05/2066
5386,FY,Registration Services,Operations,1470,EO,1,,F,02/11/1994,Alpha,,05/11/2062
5387,0,0,0,0,0,0,,F,19/02/1968,Alpha,,05/01/2035
5388,FY,Registration Services,Operations,1470,HEO,1,,F,14/09/1992,Alpha,,05/10/2060
5389,HL,Registration Services,Operations,1470,EO,1,,F,01/03/1996,Alpha,,05/03/2064
5390,HL,Registration Services,Operations,1470,AO,1,,M,12/04/1986,Alpha,,05/05/2054
5391,GL,Registration Services,Operations,1470,AO,1,24/12/2018,M,12/09/1992,Alpha,RESIGNATION,05/10/2060
5392,0,0,0,0,0,0,,F,25/02/1993,Alpha,,05/03/2061
5393,GL,Registration Services,Operations,1470,SEO,1,,F,29/05/1986,Alpha,,05/06/2054
5394,0,0,0,0,0,0,,M,26/06/1958,Other,,26/06/2018
5395,NM,HR Operations,Human Resources,1233,SEO,1,,M,08/12/1990,Alpha,,05/01/2059
5396,NM,DDAT Digital Product,DDat,1830,G6,1,,F,15/08/1978,Alpha,,05/09/2046
5397,PL,Registration Services,Operations,1470,AO,0.92,,F,28/02/1996,Alpha,,05/03/2064
5398,PL,DDAT Performance Analysis,DDat,1850,G7,1,,M,16/12/1980,Alpha,,05/01/2049
5399,BR,Registration Services,Operations,1470,EO,1,,F,06/03/1994,Alpha,,05/04/2062
5400,BR,Registration Services,Operations,1470,AO,0.61,,M,23/09/1962,Alpha,,05/08/2029
5401,BR,Risk & Assurance,Legal Services,1540,SEO,1,,F,27/04/1966,Alpha,,05/03/2033
5402,BR,Registration Services,Operations,1470,EO,1,,M,10/06/1994,Alpha,,05/07/2062
5403,BR,Registration Services,Operations,1470,AO,1,,F,02/04/1974,Alpha,,05/02/2041
5404,BR,Registration Services,Operations,1470,AO,0.81,,M,23/10/1968,Alpha,,05/09/2035
5405,BR,Register Completion,Operations,1490,SEO,1,,M,09/04/1995,Alpha,,05/05/2063
5406,BR,Registration Services,Operations,1470,AO,1,,F,09/07/1996,Alpha,,05/08/2064
5407,FY,Registration Services,Operations,1470,EO,1,27/12/2019,M,02/10/1993,Alpha,RESIGNATION,05/10/2061
5408,FY,Registration Services,Operations,1470,AO,0.81,,F,08/03/1978,Alpha,,06/03/2046
5409,FY,Registration Services,Operations,1470,EO,1,,F,28/05/1970,Alpha,,05/04/2037
5410,GL,Registration Services,Operations,1470,AO,1,28/09/2018,M,07/06/1993,Alpha,RESIGNATION,05/07/2061
5411,HL,Registration Services,Operations,1470,EO,1,,F,15/04/1995,Alpha,,05/05/2063
5412,HL,Registration Services,Operations,1470,EO,1,,M,05/08/1993,Alpha,,05/08/2061
5413,HL,Registration Services,Operations,1470,EO,1,,F,07/07/1995,Alpha,,05/08/2063
5414,BR,Registration Services,Operations,1470,AO,0.81,,M,29/07/1978,Alpha,,05/08/2046
5415,BR,Registration Services,Operations,1470,AO,1,,M,02/09/1993,Alpha,,05/09/2061
5416,BR,Registration Services,Operations,1470,AO,1,,M,21/04/1983,Alpha,,05/05/2051
5417,HL,Registration Services,Operations,1470,AO,1,26/04/2020,M,20/10/1971,Alpha,DEATH,05/09/2038
5418,GL,Register Protection,Legal Services,1555,HEO,1,,F,11/05/1991,Alpha,,05/06/2059
5419,HL,Registration Services,Operations,1470,EO,1,,F,26/10/1994,Alpha,,05/11/2062
5420,0,0,0,0,0,0,,M,21/07/1958,Alpha,,05/06/2024
5421,HL,DDAT Software Development,DDat,1865,HEO,1,,F,01/01/1992,Alpha,,05/01/2060
5422,DM,Registration Services,Operations,1470,AO,1,31/12/2018,M,22/03/1998,Alpha,RESIGNATION,05/04/2066
5423,DM,Registration Services,Operations,1470,EO,1,,F,02/09/1994,Alpha,,05/09/2062
5424,DM,Registration Services,Operations,1470,EO,1,,M,08/09/1990,Alpha,,05/10/2058
5425,CR,Registration Services,Operations,1470,AO,1,04/01/2019,F,15/01/1993,Alpha,RESIGNATION,05/02/2061
5426,DM,Registration Services,Operations,1470,AO,0.81,08/11/2019,F,29/01/1998,Alpha,RESIGNATION,05/02/2066
5427,DM,Registration Services,Operations,1470,AO,0.81,02/12/2021,F,23/02/1985,Alpha,RESIGNATION,05/03/2053
5428,NM,Facilities and Property Management,FBS,2100,SEO+,1,02/12/2018,F,22/07/1985,Alpha,RESIGNATION,05/08/2053
5429,CR,Finance,FBS,1360,HEO,1,,F,04/03/1970,Alpha,,05/01/2037
5430,0,0,0,0,0,0,,F,13/05/1990,Alpha,,05/06/2058
5431,DM,Registration Services,Operations,1470,AO,1,,F,23/03/1977,Alpha,,05/02/2044
5432,GL,Registration Services,Operations,1470,EO,1,,F,14/07/1967,Alpha,,05/06/2034
5433,0,0,0,0,0,0,,F,25/01/1994,Alpha,,05/02/2062
5434,0,0,0,0,0,0,,M,16/10/1993,Alpha,,05/11/2061
5435,CR,Registration Services,Operations,1470,AO,1,31/07/2019,M,27/08/1993,Alpha,RESIGNATION,05/09/2061
5436,WY,Registration Services,Operations,1470,EO,0.88,31/05/2019,M,11/12/1990,Alpha,RESIGNATION,05/01/2059
5437,WY,Office of DDaT,DDat,1815,HEO,1,,F,02/03/1992,Alpha,,05/03/2060
5438,0,0,0,0,0,0,,F,05/09/1987,Alpha,,05/09/2055
5439,0,0,0,0,0,0,,F,14/06/1994,Alpha,,05/07/2062
5440,0,0,0,0,0,0,,F,17/09/1992,Alpha,,05/10/2060
5441,DM,Registration Services,Operations,1470,AO,1,09/08/2019,F,02/07/1993,Alpha,RESIGNATION,05/07/2061
5442,WY,Registration Services,Operations,1470,AO,1,30/09/2019,F,07/10/1992,Alpha,RESIGNATION,05/11/2060
5443,DM,DDAT Service Management,DDat,1827,HEO,1,,M,26/05/1971,Alpha,,05/04/2038
5444,0,0,0,0,0,0,,M,18/03/1975,Other,,18/03/2035
5445,0,0,0,0,0,0,,F,26/06/1978,Alpha,,05/07/2046
5446,0,0,0,0,0,0,,F,13/09/1982,Alpha,,05/10/2050
5447,DM,Registration Services,Operations,1470,AO,0.86,,F,01/05/1972,Alpha,,05/03/2039
5448,GL,Registration Services,Operations,1470,EO,0.45,,M,17/06/1977,Alpha,,06/09/2044
5449,GL,Registration Services,Operations,1470,EO,1,,F,17/02/1965,Alpha,,05/01/2032
5450,GL,Registration Services,Operations,1470,EO,1,,F,19/10/1993,Alpha,,05/11/2061
5451,NM,Registration Services,Operations,1470,EO,1,,F,15/11/1977,Alpha,,06/07/2045
5452,NM,Registration Services,Operations,1470,AO,1,08/06/2018,M,21/11/1988,Alpha,RESIGNATION,05/12/2056
5453,NM,Registration Services,Operations,1470,EO,1,,M,21/08/1992,Alpha,,05/09/2060
5454,NM,Registration Services,Operations,1470,AO,1,29/06/2018,M,28/05/1995,Alpha,RESIGNATION,05/06/2063
5455,PL,Registration Services,Operations,1470,EO,0.65,,M,12/03/1988,Alpha,,05/04/2056
5456,0,0,0,0,0,0,,M,16/11/1989,Alpha,,05/12/2057
5457,PL,Registration Services,Operations,1470,AO,1,29/02/2020,M,26/11/1973,Alpha,RESIGNATION,05/10/2040
5458,PL,Registration Services,Operations,1470,SEO,1,,F,10/06/1982,Alpha,,05/07/2050
5459,0,0,0,0,0,0,,M,14/08/1993,Alpha,,05/09/2061
5460,0,0,0,0,0,0,,F,25/08/1988,Alpha,,05/09/2056
5461,0,0,0,0,0,0,,M,30/09/1994,Alpha,,05/10/2062
5462,0,0,0,0,0,0,,M,15/12/1991,Alpha,,05/01/2060
5463,0,0,0,0,0,0,,F,21/05/1993,Alpha,,05/06/2061
5464,TF,Registration Services,Operations,1470,AO,1,03/01/2022,F,20/03/1996,Alpha,RESIGNATION,05/04/2064
5465,TF,Registration Services,Operations,1470,EO,1,,F,24/06/1998,Alpha,,05/07/2066
5466,TF,Registration Services,Operations,1470,AO,1,,F,16/01/1993,Alpha,,05/02/2061
5467,WA,Registration Services,Operations,1470,AO,0.81,27/09/2019,F,26/06/1993,Alpha,RESIGNATION,05/07/2061
5468,WA,Registration Services,Operations,1470,AO,0.74,,F,09/09/1971,Alpha,,05/08/2038
5469,WA,Registration Services,Operations,1470,AO,1,,M,01/08/1990,Alpha,,05/08/2058
5470,BR,Registration Services,Operations,1470,AO,0.86,14/08/2020,M,30/10/1986,Alpha,RESIGNATION,05/11/2054
5471,BR,Registration Services,Operations,1470,EO,1,07/08/2020,M,25/11/1993,Alpha,RESIGNATION,05/12/2061
5472,BR,Registration Services,Operations,1470,AO,1,,F,10/01/1991,Alpha,,05/02/2059
5473,CR,Registration Services,Operations,1470,AO,1,30/09/2018,M,22/12/1997,Alpha,RESIGNATION,05/01/2066
5474,CV,Directorate Support,Legal Services,1562,EO,0.81,,F,18/05/1977,Alpha,,06/07/2044
5475,CR,Registration Services,Operations,1470,HEO,1,,F,20/04/1990,Alpha,,05/05/2058
5476,DM,Registration Services,Operations,1470,AO,1,31/12/2019,F,25/02/1992,Alpha,RESIGNATION,05/03/2060
5477,TF,Customer Resolution Team,Operations,1420,AO,1,,F,16/07/1989,Alpha,,05/08/2057
5478,DM,Registration Services,Operations,1470,AO,0.81,,F,22/09/1971,Alpha,,05/08/2038
5479,FY,Registration Services,Operations,1470,SEO,1,,M,02/12/1987,Alpha,,05/12/2055
5480,PL,Registration Services,Operations,1470,AO,1,,F,07/07/1998,Alpha,,05/08/2066
5481,BR,Registration Services,Operations,1470,EO,1,,M,20/05/1961,Alpha,,05/04/2028
5482,PL,Registration Services,Operations,1470,AO,0.92,09/01/2020,F,10/09/1992,Alpha,TERMINATION,05/10/2060
5483,BR,Registration Services,Operations,1470,AO,1,,M,18/08/1986,Alpha,,05/09/2054
5484,CR,Registration Services,Operations,1470,HEO,0.83,,F,15/02/1990,Alpha,,05/03/2058
5485,0,0,0,0,0,0,,F,29/09/1982,Other,,29/09/2042
5486,0,0,0,0,0,0,,M,25/10/1994,Alpha,,05/11/2062
5487,DM,Registration Services,Operations,1470,EO,1,,F,27/08/1993,Alpha,,05/09/2061
5488,0,0,0,0,0,0,,F,08/07/1992,Alpha,,05/08/2060
5489,WY,Registration Services,Operations,1470,EO,1,30/11/2018,M,13/09/1989,Alpha,RESIGNATION,05/10/2057
5490,BR,Registration Services,Operations,1470,AO,1,,M,22/09/1967,Alpha,,05/08/2034
5491,WY,Registration Services,Operations,1470,AO,0.45,,M,18/01/1966,Alpha,,05/12/2032
5492,NM,Registration Services,Operations,1470,EO,1,,F,21/10/1967,Alpha,,05/09/2034
5493,BR,Registration Services,Operations,1470,AO,0.76,,F,06/08/1994,Alpha,,05/09/2062
5494,WA,Registration Services,Operations,1470,AO,1,,M,13/09/1989,Alpha,,05/10/2057
5495,LT,Registration Services,Operations,1470,AO,1,,M,26/07/1987,Alpha,,05/08/2055
5496,WA,Account Management,Operations,7510,HEO,0.61,03/05/2019,M,23/08/1960,Alpha,RESIGNATION,05/12/2026
5497,BR,Registration Services,Operations,1470,EO,1,,M,04/06/1995,Alpha,,05/06/2063
5498,WA,Registration Services,Operations,1470,AO,1,,F,13/10/1995,Alpha,,05/11/2063
5499,0,0,0,0,0,0,,F,10/04/1994,Alpha,,05/05/2062
5500,NM,Registration Services,Operations,1470,EO,1,,M,06/10/1988,Alpha,,05/11/2056
5501,0,0,0,0,0,0,,F,24/03/1985,Alpha,,05/04/2053
5502,BR,Registration Services,Operations,1470,AO,1,05/08/2019,F,25/06/1982,Alpha,RESIGNATION,05/07/2050
5503,BR,Registration Services,Operations,1470,AO,1,09/06/2018,F,27/09/1990,Alpha,RESIGNATION,05/10/2058
5504,0,0,0,0,0,0,,F,07/03/1991,Alpha,,05/04/2059
5505,0,0,0,0,0,0,,M,31/07/1990,Alpha,,05/08/2058
5506,FY,Registration Services,Operations,1470,AO,0.61,,F,03/07/1960,Alpha,,05/08/2026
5507,WA,Registration Services,Operations,1470,AO,0.88,,M,15/04/1959,Alpha,,05/03/2025
5508,CR,Financial Reporting and Accounting,FBS,1360,EO,1,,F,03/05/1995,Alpha,,05/05/2063
5509,WA,Registration Services,Operations,1470,AO,0.43,31/03/2021,M,29/08/1948,Alpha,RETIREMENT,31/03/2021
5510,0,0,0,0,0,0,,M,20/02/1995,Alpha,,05/03/2063
5511,BR,Registration Services,Operations,1470,EO,1,,M,31/03/1995,Alpha,,05/04/2063
5512,HL,Registration Services,Operations,1470,HEO,1,,M,08/01/1990,Alpha,,05/02/2058
5513,PL,Local Land Charges,Transformation,1940,HEO,1,,M,14/07/1992,Alpha,,05/08/2060
5514,PL,Registration Services,Operations,1470,EO,1,,F,15/12/1992,Alpha,,05/01/2061
5515,FY,Registration Services,Operations,1470,AO,1,02/08/2019,M,12/04/1997,Alpha,RESIGNATION,05/05/2065
5516,GL,Registration Services,Operations,1470,AO,1,09/01/2020,M,23/11/1992,Alpha,RESIGNATION,05/12/2060
5517,GL,Registration Services,Operations,1470,EO,0.59,,F,26/12/1990,Alpha,,05/01/2059
5518,HL,Registration Services,Operations,1470,EO,1,,F,14/07/1993,Alpha,,05/08/2061
5519,WA,Operations Directorate Planning,Operations,1443,EO,0.95,,F,18/11/1982,Alpha,,05/12/2050
5520,WA,Registration Services,Operations,1470,AO,0.61,,F,25/02/1964,Alpha,,05/01/2031
5521,WA,Registration Services,Operations,1470,AO,0.59,05/11/2021,M,02/05/1967,Alpha,RESIGNATION,05/03/2034
5522,WA,Registration Services,Operations,1470,AO,1,,M,08/07/1994,Alpha,,05/08/2062
5523,WA,Registration Services,Operations,1470,EO,1,,M,10/08/1997,Alpha,,05/09/2065
5524,DM,Registration Services,Operations,1470,EO,1,,F,14/06/1985,Alpha,,05/07/2053
5525,CV,Registration Services,Operations,1470,EO,0.59,,F,12/03/1989,Alpha,,05/04/2057
5526,0,0,0,0,0,0,,F,11/03/1987,Alpha,,05/04/2055
5527,0,0,0,0,0,0,,M,17/04/1980,Alpha,,05/05/2048
5528,HL,Registration Services,Operations,1470,EO,1,,F,24/07/1972,Alpha,,05/06/2039
5529,LT,Registration Services,Operations,1470,EO,0.86,,M,15/07/1988,Alpha,,05/08/2056
5530,LT,Registration Services,Operations,1470,EO,1,,M,22/10/1991,Alpha,,05/11/2059
5531,PL,Registration Services,Operations,1470,AO,1,,M,25/02/1987,Alpha,,05/03/2055
5532,WY,Registration Services,Operations,1470,AO,1,,F,02/06/1996,Alpha,,05/06/2064
5533,WY,Registration Services,Operations,1470,AO,1,17/12/2018,M,10/03/1980,Alpha,RESIGNATION,05/04/2048
5534,WA,Registration Services,Operations,1470,AO,0.86,21/08/2018,F,26/03/1972,Alpha,RESIGNATION,05/02/2039
5535,WA,Registration Services,Operations,1470,EO,1,,F,07/12/1989,Alpha,,05/01/2058
5536,WA,Registration Services,Operations,1470,AO,1,,F,24/01/1988,Alpha,,05/02/2056
5537,BR,Registration Services,Operations,1470,HEO,1,,M,05/09/1993,Alpha,,05/09/2061
5538,WA,Registration Services,Operations,1470,EO,1,,F,18/02/1993,Alpha,,05/03/2061
5539,WA,Registration Services,Operations,1470,AO,0.65,,M,04/03/1962,Alpha,,05/01/2029
5540,WA,Customer Support Centre,Operations,1430,EO,1,,M,09/04/1989,Alpha,,05/05/2057
5541,WA,Registration Services,Operations,1470,EO,1,,F,06/02/1985,Alpha,,05/03/2053
5542,WA,Registration Services,Operations,1470,AO,1,,F,01/03/1972,Alpha,,05/01/2039
5543,WA,Registration Services,Operations,1470,AO,0.81,,M,02/04/1969,Alpha,,05/02/2036
5544,WA,Registration Services,Operations,1470,EO,0.86,16/03/2022,F,20/01/1968,Alpha,RESIGNATION,05/12/2034
5545,WA,Customer Support Centre,Operations,1430,AO,1,,F,06/12/1983,Alpha,,05/01/2052
5546,0,0,0,0,0,0,,M,12/01/1997,Alpha,,05/02/2065
5547,WA,Registration Services,Operations,1470,AO,1,03/02/2020,F,11/10/1979,Alpha,RESIGNATION,05/11/2047
5548,0,0,0,0,0,0,,M,17/04/1994,Alpha,,05/05/2062
5549,TF,Registration Services,Operations,1470,AO,1,29/03/2019,F,06/05/1995,Alpha,RESIGNATION,05/06/2063
5550,WA,Customer Support Centre,Operations,1430,AO,0.61,,F,23/10/1984,Alpha,,05/11/2052
5551,WA,Customer Support Centre,Operations,1430,EO,1,,F,09/12/1984,Alpha,,05/01/2053
5552,0,0,0,0,0,0,,F,28/04/1980,Alpha,,05/05/2048
5553,0,0,0,0,0,0,,M,07/06/1989,Alpha,,05/07/2057
5554,PL,Office of DDaT,DDat,1815,EO,1,,M,06/03/1983,Alpha,,05/04/2051
5555,CR,Registration Services,Operations,1470,AO,1,,M,18/10/1975,Alpha,,05/09/2042
5556,NM,Registration Services,Operations,1470,AO,0.65,20/05/2021,F,20/08/1995,Alpha,INVOLUNTARY_TERMINATION,05/09/2063
5557,NM,Registration Services,Operations,1470,AO,0.81,,F,01/05/1983,Alpha,,05/05/2051
5558,WA,Customer Support Centre,Operations,1430,HEO,1,,F,25/10/1979,Alpha,,05/11/2047
5559,PL,DDAT Service Management,DDat,1827,HEO,0.74,,F,01/09/1967,Alpha,,05/07/2034
5560,CR,CE & CLR,CE & CLR,1105,EO,1,,F,18/08/1966,Alpha,,05/07/2033
5561,HL,Registration Services,Operations,1470,EO,0.86,09/11/2018,F,19/11/1981,Alpha,RESIGNATION,05/12/2049
5562,0,0,0,0,0,0,,M,08/03/1960,Other,,08/03/2020
5563,DM,Registration Services,Operations,1470,EO,0.81,,M,13/03/1987,Alpha,,05/04/2055
5564,TF,Registration Services,Operations,1470,EO,1,,F,08/11/1994,Alpha,,05/12/2062
5565,NM,Digital Development,DDat,7530,G7,1,31/03/2020,F,12/01/1993,Alpha,RESIGNATION,05/02/2061
5566,0,0,0,0,0,0,,F,11/05/1969,Alpha,,05/04/2036
5567,CR,CE & CLR,CE & CLR,1105,HEO,1,08/07/2018,F,16/12/1963,Other,RESIGNATION,05/11/2030
5568,CR,Financial Reporting and Accounting,FBS,1360,G7,1,03/11/2019,F,03/10/1967,Alpha,RESIGNATION,05/08/2034
5569,HL,Registration Services,Operations,1470,AO,1,,F,07/02/1986,Alpha,,05/03/2054
5570,TF,Performance Reporting,FBS,1109,HEO,1,,M,29/04/1998,Alpha,,05/05/2066
5571,GL,Registration Services,Operations,1470,EO,1,,F,17/11/1991,Alpha,,05/12/2059
5572,DM,Registration Services,Operations,1470,HEO,1,,F,12/02/1982,Alpha,,05/03/2050
5573,HL,Central Legal Services,Legal Services,1527,G7+,1,,M,24/04/1980,Alpha,,05/05/2048
5574,PB,Land Registration Lawyers,Legal Services,1560,G7+,0.69,,F,28/10/1989,Alpha,,05/11/2057
5575,LT,Local Office Lawyers,Legal Services,1560,G7+,1,07/11/2019,M,06/10/1987,Alpha,RESIGNATION,05/11/2055
5576,PB,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,05/12/1979,Alpha,,05/12/2047
5577,CR,Land Registration Lawyers,Legal Services,1560,G7+,0.83,,F,30/07/1979,Alpha,,05/08/2047
5578,CR,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,06/08/1983,Alpha,,05/09/2051
5579,CR,Land Registration Lawyers,Legal Services,1560,G7+,1,,M,25/08/1983,Alpha,,05/09/2051
5580,WY,Land Registration Lawyers,Legal Services,1560,G7+,0.81,,F,29/07/1982,Alpha,,05/08/2050
5581,PL,DDAT Data Management & Analysis,DDat,1840,SEO,1,,M,04/11/1974,Alpha,,05/09/2041
5582,CR,Commercial,FBS,1370,EO,1,22/10/2018,M,04/01/1989,Alpha,RESIGNATION,05/01/2057
5583,CR,Internal Communications,CE & CLR,1241,SEO+,1,,M,27/01/1970,Alpha,,05/12/2036
5584,PL,Land Registration Lawyers,Legal Services,1560,G7+,0.86,,F,16/01/1970,Alpha,,05/12/2036
5585,CR,Digital Communications,CE & CLR,1241,SEO+,1,28/02/2022,F,25/03/1978,Alpha,RESIGNATION,06/03/2046
5586,CR,Financial Reporting and Accounting,FBS,1360,SEO,1,,M,24/01/1984,Alpha,,05/02/2052
